Cluster ID,,book,id,title 
1174,1227,"Egert, Christopher / Goins, Elizabeth S. / Phelps Andrew (2014): ""Interactivity: New Rules of Engagement for The Humanities"". Journal of Interactive Humanities 2, no. 1, 27-29 , doi: http://dx.doi.org/10.14448/jih.02.0001 [letzter Zugriff 12 Oktober 2018].",T_RKOGLU_Enes_Vom_Digitalisat_zum_Kontextualisat___einige_Ge.xml__6,Vom Digitalisat zum Kontextualisat – einige Gedanken zu digitalen Objekten
1175,1228,"Finch, Julia (2017): ""Digital Humanities, Art History, And Object Authenticity"". Field Guide, Mediacommons, http://mediacommons.org/fieldguide/question/what-role-digital-humanities-transforming-and-responding-arts/response/digital-humanities-a [letzter Zugriff 12 Oktober 2018].",T_RKOGLU_Enes_Vom_Digitalisat_zum_Kontextualisat___einige_Ge.xml__7,Vom Digitalisat zum Kontextualisat – einige Gedanken zu digitalen Objekten
1176,1229,"Gell, Alfred (1998): Art and Agency, Oxford University Press, Oxford.",T_RKOGLU_Enes_Vom_Digitalisat_zum_Kontextualisat___einige_Ge.xml__8,Vom Digitalisat zum Kontextualisat – einige Gedanken zu digitalen Objekten
1177,1230,"Gibson, James J. (1986): Ecological Approach To Visual Perception, Taylor & Francis Group, New York.",T_RKOGLU_Enes_Vom_Digitalisat_zum_Kontextualisat___einige_Ge.xml__9,Vom Digitalisat zum Kontextualisat – einige Gedanken zu digitalen Objekten
1178,1231,"Grant, Ian John (o.D.): ""Expressivity and The Digital Puppet: Mechanical, Digital and Virtual Objects In Games, Art And Performance"". Unveröffentlichte Dissertation.",T_RKOGLU_Enes_Vom_Digitalisat_zum_Kontextualisat___einige_Ge.xml__10,Vom Digitalisat zum Kontextualisat – einige Gedanken zu digitalen Objekten
1179,1232,"Hazan, Susan (2001): ""The Virtual Aura - Is There Space for Enchantment in A Technological World?"". Museums and the Web, https://www.museumsandtheweb.com/mw2001/papers/hazan/hazan.html [letzter Zugriff 12 Oktober 2018].",T_RKOGLU_Enes_Vom_Digitalisat_zum_Kontextualisat___einige_Ge.xml__11,Vom Digitalisat zum Kontextualisat – einige Gedanken zu digitalen Objekten
1180,1233,"Jacob, Georg (1925): Geschichte Des Schattentheaters Im Morgen- Und Abendland, 2nd ed., Lafaire, Hannover.",T_RKOGLU_Enes_Vom_Digitalisat_zum_Kontextualisat___einige_Ge.xml__12,Vom Digitalisat zum Kontextualisat – einige Gedanken zu digitalen Objekten
1181,1234,"König, Mareike (2016): ""Was Sind Digital Humanities? Definitionsfragen Und Praxisbeispiele Aus Der Geschichtswissenschaft"". Blog, Digital Humanities Am DHIP, http://dhdhi.hypotheses.org/2642 [letzter Zugriff 12 Oktober 2018].",T_RKOGLU_Enes_Vom_Digitalisat_zum_Kontextualisat___einige_Ge.xml__13,Vom Digitalisat zum Kontextualisat – einige Gedanken zu digitalen Objekten
1182,1235,"Kroker, Arthur / Kroker, Marilouise (2006): ""The Aura Of The Digital"". Ctheory - 1000 Days Of Theory, no. 041, http://www.ctheory.net/ctheory_wp/the-aura-of-the-digital/ [letzter Zugriff 12 Oktober 2018].",T_RKOGLU_Enes_Vom_Digitalisat_zum_Kontextualisat___einige_Ge.xml__14,Vom Digitalisat zum Kontextualisat – einige Gedanken zu digitalen Objekten
1183,1236,"Langner, Martin (2015): ""Archaologische Datenbanken Als Virtuelle Museen"". Digital Classics Online 1, no. 1, doi: http://dx.doi.org/10.11588/dco.2015.1.20314 [letzter Zugriff 12 Oktober 2018].",T_RKOGLU_Enes_Vom_Digitalisat_zum_Kontextualisat___einige_Ge.xml__15,Vom Digitalisat zum Kontextualisat – einige Gedanken zu digitalen Objekten
1184,1237,"Li, Tsai-Yen / Hsu, Shu-Wei (2006): “An Authoring Tool for Generating Shadow Play Animations with Motion Planning Techniques”.",T_RKOGLU_Enes_Vom_Digitalisat_zum_Kontextualisat___einige_Ge.xml__16,Vom Digitalisat zum Kontextualisat – einige Gedanken zu digitalen Objekten
1185,1238,"LIDO Working Group. “What is LIDO”, http://network.icom.museum/cidoc/working-groups/lido/what-is-lido/ [letzter Zugriff 12 Oktober 2018].",T_RKOGLU_Enes_Vom_Digitalisat_zum_Kontextualisat___einige_Ge.xml__17,Vom Digitalisat zum Kontextualisat – einige Gedanken zu digitalen Objekten
1186,1239,"Marx, Peter W. (2012): ""Scena Mundi. Prolegomena Zu Einer Anthropologie Der Imagination"". In: Raum- Maschine Theater. Szene und Architektur, Wienand, Köln.",T_RKOGLU_Enes_Vom_Digitalisat_zum_Kontextualisat___einige_Ge.xml__18,Vom Digitalisat zum Kontextualisat – einige Gedanken zu digitalen Objekten
1187,1240,"Marx, Peter W. (2017): ""Von Der Maßgabe Der Dinge"", unveröffentlicht.",T_RKOGLU_Enes_Vom_Digitalisat_zum_Kontextualisat___einige_Ge.xml__19,Vom Digitalisat zum Kontextualisat – einige Gedanken zu digitalen Objekten
1188,1241,"McCarty, Willard (2014): ""Getting There From Here. Remembering The Future Of Digital Humanities: Roberto Busa Award Lecture 2013"". Literary and Linguistic Computing 29, no. 3, 289-295, doi: http://dx.doi.org/10.1093/llc/fqu022 [letzter Zugriff 12 Oktober 2018].",T_RKOGLU_Enes_Vom_Digitalisat_zum_Kontextualisat___einige_Ge.xml__20,Vom Digitalisat zum Kontextualisat – einige Gedanken zu digitalen Objekten
1189,1242,"Ritter, Hellmut (1924): Karagos : Turkische Schattenspiele – I. Lafaire, Hannover.",T_RKOGLU_Enes_Vom_Digitalisat_zum_Kontextualisat___einige_Ge.xml__21,Vom Digitalisat zum Kontextualisat – einige Gedanken zu digitalen Objekten
1190,1243,"Sahle, Patrick (2015), „Digital Humanities? Gibt’s Doch Gar Nicht!“. Grenzen und Möglichkeiten der Digital Humanities, Sonderband der Zeitschrift für digitale Geisteswissenschaften Nr. 1, doi: http://dx.doi.org/10.17175/sb001_004 [letzter Zugriff 12 Oktober 2018].",T_RKOGLU_Enes_Vom_Digitalisat_zum_Kontextualisat___einige_Ge.xml__22,Vom Digitalisat zum Kontextualisat – einige Gedanken zu digitalen Objekten
1191,1244,"Schweibenz, Werner (2015): ""Museum Analog, Museum Digital: Die Virtualisierung Des Museums Und Seiner Objekte"". in Wenn Das Erbe In Die Wolke Kommt, Klartext Verlag, Essen.",T_RKOGLU_Enes_Vom_Digitalisat_zum_Kontextualisat___einige_Ge.xml__23,Vom Digitalisat zum Kontextualisat – einige Gedanken zu digitalen Objekten
1192,1245,"Thaller, Manfred (2012): ""Controversies Around The Digital Humanities: An Agenda"". Historical Social Research 37, no. 3, 12-13, letzter Zugriff 12 Oktober 2018, http://nbn-resolving.de/urn:nbn:de:0168-ssoar-378617 [letzter Zugriff 12 Oktober 2018].",T_RKOGLU_Enes_Vom_Digitalisat_zum_Kontextualisat___einige_Ge.xml__24,Vom Digitalisat zum Kontextualisat – einige Gedanken zu digitalen Objekten
1193,1246,"Türkoglu, E. 2017a „Virtualisierung Historischer Schattenspiele mit der Hilfe von Unity“. Bachelorarbeit, Universität zu Köln, doi: http://dx.doi.org/10.13140/RG.2.2.30304.74249/1 [letzter Zugriff 12 Oktober 2018].",T_RKOGLU_Enes_Vom_Digitalisat_zum_Kontextualisat___einige_Ge.xml__25,Vom Digitalisat zum Kontextualisat – einige Gedanken zu digitalen Objekten
1194,1247,"Türkoglu, E. 2017b „das türkische Schattentheater – eine Digitalisierungsversuch“. doi: http://dx.doi.org/10.7767/muk.1970.16.34.345 [letzter Zugriff 12 Oktober 2018].",T_RKOGLU_Enes_Vom_Digitalisat_zum_Kontextualisat___einige_Ge.xml__26,Vom Digitalisat zum Kontextualisat – einige Gedanken zu digitalen Objekten
1195,1248,"Unity Technologies. “Unity - Game Engine”, letzter Zugriff 12 Oktober 2018, https://unity3d.com/de/.",T_RKOGLU_Enes_Vom_Digitalisat_zum_Kontextualisat___einige_Ge.xml__27,Vom Digitalisat zum Kontextualisat – einige Gedanken zu digitalen Objekten
1196,1249,"Chen, Danqi / Manning, Christopher D. (2014): ""A Fast and Accurate Dependency Parser using Neural Networks,"" in: Moschitti, Alessandro; Pang, Bo; Daelemans, Walter (eds.): Proceedings of the 2014 Conference on Empirical Methods in Natural Language Processing (EMNLP'14). Doha: Association for Computational Linguistics, 740-750. http://aclweb.org/anthology/D14-1082 [Letzter Zugriff 15. Januar 2018]",UHRIG_Peter_Eine_Infrastruktur_zur_Erforschung_multimodaler_.xml__0,Eine Infrastruktur zur Erforschung multimodaler Kommunikation
1197,1250,"Hardie, Andrew (2012): ""CQPweb – Combining Power, Flexibility and Usability in a Corpus Analysis Tool,"" in: International Journal of Corpus Linguistics, 17.3, 380-409",UHRIG_Peter_Eine_Infrastruktur_zur_Erforschung_multimodaler_.xml__1,Eine Infrastruktur zur Erforschung multimodaler Kommunikation
33,1251,"Manning, Christopher D. / Surdeanu, Mihai / Bauer, John / Finkel, Jenny Rose / Bethard, Steven / McClosky, David (2014): ""The Stanford CoreNLP Natural Language Processing Toolkit,"" in: Proceedings of the 52nd Annual Meeting of the Association for Computational Linguistics (ACL'14). Baltimore, MD: Association for Computational Linguistics, 55-60. http://aclweb.org/anthology/P14-5010.pdf [Letzter Zugriff 15. Januar 2018]",UHRIG_Peter_Eine_Infrastruktur_zur_Erforschung_multimodaler_.xml__2,Eine Infrastruktur zur Erforschung multimodaler Kommunikation
1198,1252,"Steen, Francis F. / Turner, Mark (2013): ""Multimodal Construction Grammar,"" in: Borkent, Michael; Dancygier, Barbara; Hinnell, Jennifer (eds.): Language and the Creative Mind. Stanford, CA: CSLI Publications, 255-274",UHRIG_Peter_Eine_Infrastruktur_zur_Erforschung_multimodaler_.xml__3,Eine Infrastruktur zur Erforschung multimodaler Kommunikation
1199,1253,"Turchyn, Sergiy / Olza Moreno, Inés / Pagán Cánovas, Cristóbal; Steen, Francis; Turner, Mark; Valenzuela, Javier; Ray, Soumya (2018): ""Gesture Annotation with a Visual Search Engine for Multimodal Communication Research,"" in: IAAI-18, article 72.",UHRIG_Peter_Eine_Infrastruktur_zur_Erforschung_multimodaler_.xml__4,Eine Infrastruktur zur Erforschung multimodaler Kommunikation
1200,1254,"Uhrig, Peter (2018): “NewsScape and the Distributed Little Red Hen Lab – A digital infrastructure for the large-scale analysis of TV broadcasts.” In: Anne-Julia Zwierlein, Jochen Petzold, Katharina Böhm and Martin Decker (eds.), Anglistentag 2018 in Regensburg: Proceedings. Proceedings of the Conference of the German Association of University Teachers of English. Trier: Wissenschaftlicher Verlag Trier.",UHRIG_Peter_Eine_Infrastruktur_zur_Erforschung_multimodaler_.xml__5,Eine Infrastruktur zur Erforschung multimodaler Kommunikation
20,1255,"Fellbaum, Christiane (1998): WordNet: An Electronic Lexical Database. Cambridge, MA: MIT Press.",ULLRICH_Sabine_Weltkulturerbe_international_digital__Erweite.xml__0,Weltkulturerbe international digital: Erweiterung der Wittgenstein Advanced Search Tools durch Semantisierung und neuronale maschinelle Übersetzung
1201,1256,"Hadersbeck, Maximilian / Pichler, Alois / Fink, Florian / Seebauer, Patrick / Strutynska, Olga (2012): “New (re)search possibilities for Wittgenstein‘s Nachlass“. 35th International Wittgenstein Symposium 2012, Kirchberg am Wechsel, Contributions, pp. 102-105. Kirchberg am Wechsel: ALWS.",ULLRICH_Sabine_Weltkulturerbe_international_digital__Erweite.xml__1,Weltkulturerbe international digital: Erweiterung der Wittgenstein Advanced Search Tools durch Semantisierung und neuronale maschinelle Übersetzung
1202,1257,"Hadersbeck, Maximilian / Pichler, Alois / Fink, Florian / Gjesdal, Øyvind (2014): “Wittgenstein‘s Nachlass: WiTTFind and Wittgenstein advanced search tools (WAST)”. Digital Access to Textual Cultural Heritage 2014 (DaTeCH 2014), pp. 91-96. Madrid.",ULLRICH_Sabine_Weltkulturerbe_international_digital__Erweite.xml__2,Weltkulturerbe international digital: Erweiterung der Wittgenstein Advanced Search Tools durch Semantisierung und neuronale maschinelle Übersetzung
1203,1258,"Hadersbeck, Maximilian / Pichler, Alois / Fink, Florian / Bruder, Daniel / Arends, Ina / Baiter, Johannes (2015): “Wittgensteins Nachlass: Erkenntnisse und Weiterentwicklung der FinderApp WiTTFind”. 2. Tagung Digital Humanities im deutschsprachigen Raum 23.-27.2 (Graz).",ULLRICH_Sabine_Weltkulturerbe_international_digital__Erweite.xml__3,Weltkulturerbe international digital: Erweiterung der Wittgenstein Advanced Search Tools durch Semantisierung und neuronale maschinelle Übersetzung
22,1259,"Hamp, Birgit / Helmut Feldweg (1997): ""GermaNet - a Lexical-Semantic Net for German."" Proceedings of the ACL workshop Automatic Information Extraction and Building of Lexical Semantic Resources for NLP Applications. Madrid.",ULLRICH_Sabine_Weltkulturerbe_international_digital__Erweite.xml__4,Weltkulturerbe international digital: Erweiterung der Wittgenstein Advanced Search Tools durch Semantisierung und neuronale maschinelle Übersetzung
23,1260,"Henrich, Verena / Erhard Hinrichs (2010): ""GernEdiT - The GermaNet Editing Tool"". Proceedings of the Seventh Conference on International Language Resources and Evaluation (LREC 2010). Valletta, Malta, pp. 2228-2235.",ULLRICH_Sabine_Weltkulturerbe_international_digital__Erweite.xml__5,Weltkulturerbe international digital: Erweiterung der Wittgenstein Advanced Search Tools durch Semantisierung und neuronale maschinelle Übersetzung
1204,1261,"Krey, Angela (2014): “Semantische Annotation von Adjektiven im Big Typescript von Ludwig Wittgenstein”. Bachelorarbeit, CIS.",ULLRICH_Sabine_Weltkulturerbe_international_digital__Erweite.xml__6,Weltkulturerbe international digital: Erweiterung der Wittgenstein Advanced Search Tools durch Semantisierung und neuronale maschinelle Übersetzung
1205,1262,"Lindinger, Matthias (2015): “Entwicklung eines WEB-basierten Faksimileviewers mit Highlighting von Suchmaschinen-Treffern und Anzeige der zugehörigen Texte in",ULLRICH_Sabine_Weltkulturerbe_international_digital__Erweite.xml__7,Weltkulturerbe international digital: Erweiterung der Wittgenstein Advanced Search Tools durch Semantisierung und neuronale maschinelle Übersetzung
1206,1263,"unterschiedlichen Editionsformaten. Masterthesis, CIS.",ULLRICH_Sabine_Weltkulturerbe_international_digital__Erweite.xml__8,Weltkulturerbe international digital: Erweiterung der Wittgenstein Advanced Search Tools durch Semantisierung und neuronale maschinelle Übersetzung
1207,1264,"Luong, Minh-Thang / Hieu Pham / Christopher D Manning (2015):Effective approaches to attention-based neural machine translation. EMNLP.",ULLRICH_Sabine_Weltkulturerbe_international_digital__Erweite.xml__9,Weltkulturerbe international digital: Erweiterung der Wittgenstein Advanced Search Tools durch Semantisierung und neuronale maschinelle Übersetzung
1208,1265,"Luong, Minh-Thang / Eugene Brevdo / Rui Zhao (2017):Neural Machine Translation (seq2seq) Tutorial, https//github.com/tensorflow/nmt, zugegriffen am 9.10.2018.",ULLRICH_Sabine_Weltkulturerbe_international_digital__Erweite.xml__10,Weltkulturerbe international digital: Erweiterung der Wittgenstein Advanced Search Tools durch Semantisierung und neuronale maschinelle Übersetzung
13,1266,"Miller, George A. (1995):WordNet: A Lexical Database for English. Communications of the ACM Vol. 38, No. 11: 39-41.",ULLRICH_Sabine_Weltkulturerbe_international_digital__Erweite.xml__11,Weltkulturerbe international digital: Erweiterung der Wittgenstein Advanced Search Tools durch Semantisierung und neuronale maschinelle Übersetzung
1209,1267,"Pichler, Alois (2010): „Towards the New Bergen Electronic Edition“. In: Wittgenstein After His Nachlass. Ed. Nuno Venturinha, pp. 157-172. Houndmills: Palgrave Macmillan.",ULLRICH_Sabine_Weltkulturerbe_international_digital__Erweite.xml__12,Weltkulturerbe international digital: Erweiterung der Wittgenstein Advanced Search Tools durch Semantisierung und neuronale maschinelle Übersetzung
1210,1268,"Pichler, Alois. / Bruvik, Tone Merete (2014): “Digital Critical Editing: Separating Encoding from Presentation”. In: Digital Critical Editions. Ed. Daniel Apollon, Claire Bélisle, Philippe Régnier, pp. 179-202. Urbana Champaign: University of Illinois Press.",ULLRICH_Sabine_Weltkulturerbe_international_digital__Erweite.xml__13,Weltkulturerbe international digital: Erweiterung der Wittgenstein Advanced Search Tools durch Semantisierung und neuronale maschinelle Übersetzung
1211,1269,"Röhrer, Ines (2017): “Musik und Ludwig Wittgenstein: Semantische Suche in seinem Nachlass”. Bachelorarbeit, CIS.",ULLRICH_Sabine_Weltkulturerbe_international_digital__Erweite.xml__14,Weltkulturerbe international digital: Erweiterung der Wittgenstein Advanced Search Tools durch Semantisierung und neuronale maschinelle Übersetzung
1212,1270,"Still, Sebastian (2018): Ludwig Wittgenstein: 100 Jahre Traktatus. Der Odyssee-Reader, ein web-basiertes Tool zur text-genetischen Suche im Traktatus, Masterthesis, Ludwig-Maximilians-Universität München.",ULLRICH_Sabine_Weltkulturerbe_international_digital__Erweite.xml__15,Weltkulturerbe international digital: Erweiterung der Wittgenstein Advanced Search Tools durch Semantisierung und neuronale maschinelle Übersetzung
1213,1271,"Sutskever, Ilya / Oriol Vinyals, / Quoc V. Le. (2014): Sequence to sequence learning with neural networks. NIPS.",ULLRICH_Sabine_Weltkulturerbe_international_digital__Erweite.xml__16,Weltkulturerbe international digital: Erweiterung der Wittgenstein Advanced Search Tools durch Semantisierung und neuronale maschinelle Übersetzung
1214,1272,"Trötzmüller, Eva (2017): “Unesco-Weltdokumentenerbe - Zwei Neuaufnahmen”. https://www.unesco.at/presse/artikel/article/unesco-weltdokumentenerbe-zwei-neuaufnahmen/, zugegriffen am 12.10.2018",ULLRICH_Sabine_Weltkulturerbe_international_digital__Erweite.xml__17,Weltkulturerbe international digital: Erweiterung der Wittgenstein Advanced Search Tools durch Semantisierung und neuronale maschinelle Übersetzung
